nom_humed,region,comuna,tipo,poly_area,shape_area,cod_humed,FID,cut_reg,anomaly_pct,z_score,recent_mm,clim_mean_mm
Sin información,Valparaíso,Llaillay,Humedal no asociado a límite urbano,1.94783940519,19478.5455474,,58634,05,294.7,3.59,200.9,50.9
Sin información,Valparaíso,Llaillay,Humedal no asociado a límite urbano,0.468449683657,4684.46622956,,58635,05,262.3,3.19,181.2,50.02
Sector Estero Mantagua 1,Valparaíso,Quintero,Humedal asociado a límite urbano,1.52038682204,15211.8917288,HUR-05-170,58636,05,319.4,4.28,170.1,40.56
Sin información,Valparaíso,Quillota,Humedal no asociado a límite urbano,5.51913724163,55211.7217812,,58637,05,363.5,4.59,181.2,39.09
Sin información,Valparaíso,Quillota,Humedal no asociado a límite urbano,2.16919617026,21700.005,,58638,05,363.5,4.59,181.2,39.09
Sector Estero Mantagua 2,Valparaíso,Quintero,Humedal asociado a límite urbano,1.7897326863,17906.4753082,HUR-05-171,58639,05,319.4,4.28,170.1,40.56
Sin información,Valparaíso,Quillota,Humedal no asociado a límite urbano,0.559852770253,5600.00099999,,58640,05,313.4,3.9,182.0,44.02
Estero Mantagua,Valparaíso,Quintero,Humedal asociado a límite urbano,1.2291354583,12297.6946152,HUR-05-92,58641,05,319.4,4.28,170.1,40.56
Sin información,Valparaíso,Rinconada,Humedal no asociado a límite urbano,2.08620254178,20858.2467598,,58642,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,Llaillay,Humedal no asociado a límite urbano,1.6815235264,16815.0765503,,58643,05,262.3,3.19,181.2,50.02
Sin información,Valparaíso,Llaillay,Humedal no asociado a límite urbano,2.18996334036,21900.2717424,,58644,05,294.7,3.59,200.9,50.9
Sin información,Valparaíso,Llaillay,Humedal no asociado a límite urbano,1.16713382146,11671.0186488,,58645,05,262.3,3.19,181.2,50.02
Sin información,Valparaíso,Quillota,Humedal no asociado a límite urbano,0.647319452086,6475.2500519,,58646,05,363.5,4.59,181.2,39.09
Sin información,Valparaíso,Calle Larga,Humedal no asociado a límite urbano,0.64882468333,6486.58936904,,58647,05,216.6,2.34,149.8,47.31
Sin información,Valparaíso,Llaillay,Humedal no asociado a límite urbano,0.595553258643,5955.3723546,,58648,05,262.3,3.19,181.2,50.02
Sin información,Valparaíso,Calle Larga,Humedal no asociado a límite urbano,0.416074310557,4159.64143262,,58649,05,216.6,2.34,149.8,47.31
Sin información,Valparaíso,La Cruz,Humedal no asociado a límite urbano,0.639897163991,6400.67241214,,58650,05,313.4,3.9,182.0,44.02
Sin información,Valparaíso,Quillota,Humedal no asociado a límite urbano,1.07962897906,10799.9905,,58651,05,363.5,4.59,181.2,39.09
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.318288452561,3181.80660948,,58652,05,151.6,1.56,123.0,48.89
Sin información,Valparaíso,La Cruz,Humedal no asociado a límite urbano,0.362563414106,3626.46343909,,58653,05,313.4,3.9,182.0,44.02
Sin información,Valparaíso,Calera,Humedal no asociado a límite urbano,0.557825708926,5579.36733208,,58654,05,313.4,3.9,182.0,44.02
Sin información,Valparaíso,Hijuelas,Humedal no asociado a límite urbano,0.706716715441,7067.99619314,,58655,05,308.7,3.79,200.9,49.16
Sin información,Valparaíso,La Cruz,Humedal no asociado a límite urbano,0.558103723789,5582.29593659,,58656,05,313.4,3.9,182.0,44.02
Sin información,Valparaíso,La Cruz,Humedal no asociado a límite urbano,0.192009086505,1920.51407304,,58657,05,313.4,3.9,182.0,44.02
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.27000467201,12696.4987689,,58658,05,216.6,2.34,149.8,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,4.95501139082,49533.1788284,,58659,05,151.6,1.56,123.0,48.89
Sin información,Valparaíso,Quintero,Humedal asociado a límite urbano,7.94681469245,79507.1701493,HUR-05-166,58660,05,412.1,5.33,191.9,37.47
Sin información,Valparaíso,Quintero,Humedal no asociado a límite urbano,11.4820162484,114875.888243,,58661,05,412.1,5.33,191.9,37.47
Sin información,Valparaíso,Hijuelas,Humedal no asociado a límite urbano,0.750297836728,7503.75201462,,58662,05,308.7,3.79,200.9,49.16
Sector Estero Mala Cara 2,Valparaíso,Quintero,Humedal asociado a límite urbano,1.85109563278,18520.4760325,HUR-05-160,58663,05,319.4,4.28,170.1,40.56
Sin información,Valparaíso,Llaillay,Humedal no asociado a límite urbano,0.73031941433,7303.18618002,,58664,05,294.7,3.59,200.9,50.9
Sector Estero Mala Cara 4,Valparaíso,Quintero,Humedal asociado a límite urbano,10.8282930974,108338.015438,HUR-05-162,58665,05,319.4,4.28,170.1,40.56
Sin información,Valparaíso,La Cruz,Humedal no asociado a límite urbano,0.255943411924,2560.09475154,,58666,05,313.4,3.9,182.0,44.02
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,4.60303102164,46016.6970379,,58667,05,216.6,2.34,149.8,47.31
Sin información,Valparaíso,La Cruz,Humedal no asociado a límite urbano,0.644150053593,6443.22174155,,58668,05,313.4,3.9,182.0,44.02
Sin información,Valparaíso,Quintero,Humedal no asociado a límite urbano,12.1394974597,121453.719962,,58669,05,412.1,5.33,191.9,37.47
Sector Estero Mala Cara 5,Valparaíso,Quintero,Humedal asociado a límite urbano,4.26828515186,42704.3720611,HUR-05-163,58670,05,412.1,5.33,191.9,37.47
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.351228949496,3511.5025999,,58671,05,222.4,2.63,153.5,47.61
Estero Mala Cara,Valparaíso,Puchuncaví,Humedal asociado a límite urbano,0.959942713797,9603.40188471,HUR-05-93,58672,05,412.1,5.33,191.9,37.47
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.289631026763,2895.52903062,,58673,05,216.6,2.34,149.8,47.31
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.34817345707,13478.7969662,,58674,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,La Cruz,Humedal no asociado a límite urbano,0.924097879008,9243.5881842,,58675,05,313.4,3.9,182.0,44.02
Sin información,Valparaíso,Hijuelas,Humedal no asociado a límite urbano,0.752120688404,7521.95257392,,58676,05,308.7,3.79,200.9,49.16
Sin información,Valparaíso,Panquehue,Humedal no asociado a límite urbano,0.785560785704,7855.34582666,,58677,05,262.3,3.19,181.2,50.02
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.777499382915,7772.85691371,,58678,05,216.6,2.34,149.8,47.31
Sin información,Valparaíso,San Felipe,Humedal no asociado a límite urbano,1.84572072796,18453.9434787,,58679,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,Puchuncaví,Humedal no asociado a límite urbano,0.327572936514,3277.11334251,,58680,05,412.1,5.33,191.9,37.47
Sin información,Valparaíso,Hijuelas,Humedal asociado a límite urbano,0.19900668137,1990.44938114,HUR-05-174,58681,05,313.4,3.9,182.0,44.02
Sin información,Valparaíso,San Felipe,Humedal no asociado a límite urbano,0.372817677563,3727.52880703,,58682,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,Santa María,Humedal no asociado a límite urbano,0.107911082737,1078.8551401,,58683,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,Santa María,Humedal no asociado a límite urbano,0.347135850357,3470.57803871,,58684,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.331125867887,3310.35389599,,58685,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,Santa María,Humedal no asociado a límite urbano,0.0789113593516,788.932684614,,58686,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,Santa María,Humedal no asociado a límite urbano,0.158114871449,1580.7879963,,58687,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,Nogales,Humedal no asociado a límite urbano,0.222704402968,2227.67787505,,58688,05,362.9,4.38,196.7,42.49
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.50272290268,15023.1955133,,58689,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.01099448141,10107.1361723,,58690,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.479230661819,4791.0831831,,58691,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.21591706607,12156.036012,,58692,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,2.10864609762,21080.6490749,,58693,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.14072408421,11404.1745459,,58694,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.842028689096,8418.13076921,,58695,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.580007928371,5798.60569976,,58696,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.612658998703,6125.02690307,,58697,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.9851422702,19846.1721958,,58698,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.562876408351,5627.26542009,,58699,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.33777948458,13374.1286336,,58700,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.56240051626,15620.0476509,,58701,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,Santa María,Humedal no asociado a límite urbano,0.642758006024,6426.03540873,,58702,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,Puchuncaví,Humedal no asociado a límite urbano,2.20978893211,22108.7094541,,58703,05,415.5,5.19,187.7,36.41
Sin información,Valparaíso,Puchuncaví,Humedal no asociado a límite urbano,0.870623928959,8710.46721613,,58704,05,415.5,5.19,187.7,36.41
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.444636353983,4445.14971222,,58705,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,Catemu,Humedal no asociado a límite urbano,0.723889775754,7239.1330122,,58706,05,361.0,4.27,231.4,50.2
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.55819971988,15576.9738907,,58707,05,232.2,2.39,162.4,48.89
Sin información,Valparaíso,Puchuncaví,Humedal no asociado a límite urbano,4.61319661059,46153.9104932,,58708,05,415.5,5.19,187.7,36.41
Sin información,Valparaíso,Santa María,Humedal no asociado a límite urbano,2.86897436083,28682.9019114,,58709,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.801771035183,8015.6067686,,58710,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,Nogales,Humedal no asociado a límite urbano,0.606038945528,6062.19387913,,58711,05,425.6,5.19,197.9,37.65
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.0607828592361,607.669563793,,58712,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.222168644233,2221.07758474,,58713,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.423509179809,4233.9603157,,58714,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,Santa María,Humedal no asociado a límite urbano,1.37243990651,13721.2832985,,58715,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,Puchuncaví,Humedal no asociado a límite urbano,1.51515713837,15158.8382018,,58716,05,415.5,5.19,187.7,36.41
Sin información,Valparaíso,Nogales,Humedal no asociado a límite urbano,1.99560914944,19962.1144345,,58717,05,425.6,5.19,197.9,37.65
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.374162238575,3740.65700807,,58718,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Felipe,Humedal no asociado a límite urbano,2.24279747834,22425.9138259,,58719,05,278.2,3.35,183.8,48.6
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.26223535698,12619.0954987,,58720,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,Santa María,Humedal no asociado a límite urbano,0.705305178931,7051.52182064,,58721,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.21326781889,12129.3332454,,58722,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,1.0225755766,10223.0510502,,58723,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.606849103127,6066.92965597,,58724,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.156759547003,1567.19790919,,58725,05,169.3,1.83,127.4,47.31
Sin información,Valparaíso,Nogales,Humedal no asociado a límite urbano,2.0250058497,20254.7428573,,58726,05,362.9,4.38,196.7,42.49
Sin información,Valparaíso,San Felipe,Humedal no asociado a límite urbano,0.590342077388,5902.44481463,,58727,05,278.2,3.35,183.8,48.6
Sin información,Valparaíso,Santa María,Humedal no asociado a límite urbano,0.779526112943,7793.49897812,,58728,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,Nogales,Humedal no asociado a límite urbano,2.08622480491,20867.6782748,,58729,05,362.9,4.38,196.7,42.49
Sin información,Valparaíso,Nogales,Humedal no asociado a límite urbano,4.28475341833,42859.6427558,,58730,05,362.9,4.38,196.7,42.49
Sin información,Valparaíso,Nogales,Humedal no asociado a límite urbano,1.9459922215,19464.7745979,,58731,05,362.9,4.38,196.7,42.49
Sin información,Valparaíso,Nogales,Humedal no asociado a límite urbano,53.1567843936,531692.016182,,58732,05,362.9,4.38,196.7,42.49
Sin información,Valparaíso,Santa María,Humedal no asociado a límite urbano,3.87159741358,38707.1677423,,58733,05,222.4,2.63,153.5,47.61
Sin información,Valparaíso,San Felipe,Humedal no asociado a límite urbano,2.3497118043,23494.2524597,,58734,05,273.0,3.2,183.8,49.28
Sin información,Valparaíso,Catemu,Humedal no asociado a límite urbano,0.906364323895,9063.58753516,,58735,05,242.2,2.85,170.7,49.88
Sin información,Valparaíso,Catemu,Humedal no asociado a límite urbano,1.61831036948,16183.0115525,,58736,05,242.2,2.85,170.7,49.88
Sin información,Valparaíso,Nogales,Humedal no asociado a límite urbano,4.51284448277,45138.1529809,,58737,05,384.3,4.64,205.8,42.49
Sin información,Valparaíso,Catemu,Humedal no asociado a límite urbano,2.50722241311,25072.8177635,,58738,05,294.2,3.48,197.9,50.2
Sin información,Valparaíso,Catemu,Humedal no asociado a límite urbano,1.31078677198,13108.1717193,,58739,05,294.2,3.48,197.9,50.2
Sin información,Valparaíso,Zapallar,Humedal no asociado a límite urbano,0.227998852591,2280.96600349,,58740,05,473.7,5.71,184.0,32.07
Sin información,Valparaíso,Zapallar,Humedal no asociado a límite urbano,0.358448444427,3586.04796646,,58741,05,473.7,5.71,184.0,32.07
Sin información,Valparaíso,Zapallar,Humedal no asociado a límite urbano,0.503415998597,5036.29920517,,58742,05,473.7,5.71,184.0,32.07
Sin información,Valparaíso,Zapallar,Humedal no asociado a límite urbano,3.10362156084,31050.6833196,,58743,05,473.7,5.71,184.0,32.07
Esteros Catapilco - La Canela,Valparaíso,Zapallar,Humedal asociado a límite urbano,2.12072619848,21213.4019229,HUR-05-05,58744,05,480.1,5.79,205.4,35.41
Sin información,Valparaíso,Zapallar,Humedal no asociado a límite urbano,0.711304380228,7115.23306009,,58745,05,480.1,5.79,205.4,35.41
Sin información,Valparaíso,Putaendo,Humedal no asociado a límite urbano,3.29076523136,32901.5076629,,58746,05,192.4,2.2,150.1,51.34
Sin información,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.740244574112,7401.09431494,,58747,05,192.4,2.2,150.1,51.34
Sin información,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.581254387056,5811.43844898,,58748,05,192.4,2.2,150.1,51.34
Sin información,Valparaíso,Putaendo,Humedal no asociado a límite urbano,1.8186672313,18183.0830934,,58749,05,192.4,2.2,150.1,51.34
Sin información,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.815551621473,8153.90784008,,58750,05,192.4,2.2,150.1,51.34
Sin información,Valparaíso,Putaendo,Humedal no asociado a límite urbano,2.85792558632,28572.7763464,,58751,05,192.4,2.2,150.1,51.34
Sin información,Valparaíso,Putaendo,Humedal no asociado a límite urbano,9.0726841881,90707.9001097,,58752,05,220.5,2.4,170.1,53.08
Sin información,Valparaíso,Putaendo,Humedal no asociado a límite urbano,0.0948945862045,948.751186062,,58753,05,220.5,2.4,170.1,53.08
Sin información,Valparaíso,La Ligua,Humedal no asociado a límite urbano,0.340687450345,3407.95039512,,58754,05,524.3,6.21,209.5,33.56
Sin información,Valparaíso,Papudo,Humedal no asociado a límite urbano,0.272153122565,2722.72187127,,58755,05,496.8,5.95,183.4,30.73
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,2.26261426394,22630.0763319,,58756,05,348.4,4.01,198.5,44.27
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.968652742968,9686.72513782,,58757,05,281.1,3.22,183.6,48.18
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.40529957851,14053.6585881,,58758,05,281.1,3.22,183.6,48.18
Sin información,Valparaíso,Papudo,Humedal no asociado a límite urbano,0.399742874212,3999.08142074,,58759,05,496.8,5.95,183.4,30.73
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,2.76211703462,27621.7555465,,58760,05,281.1,3.22,183.6,48.18
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.289226052628,2892.49304556,,58761,05,281.1,3.22,183.6,48.18
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.1308479052,11308.8853414,,58762,05,260.2,2.91,170.7,47.39
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.3852668059,13853.0381148,,58763,05,260.2,2.91,170.7,47.39
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.406398865374,4063.98437556,,58764,05,246.0,2.74,170.7,49.34
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,2.22367952085,22238.2732949,,58765,05,260.2,2.91,170.7,47.39
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.9259441452,19259.862129,,58766,05,260.2,2.91,170.7,47.39
Sin información,Valparaíso,La Ligua,Humedal no asociado a límite urbano,0.50413532442,5042.82177159,,58767,05,567.4,6.49,216.9,32.5
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.449767207691,4497.70703502,,58768,05,260.2,2.91,170.7,47.39
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,2.14947776437,21496.6521003,,58769,05,260.2,2.91,170.7,47.39
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.83113238379,18311.1666765,,58770,05,246.0,2.74,170.7,49.34
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.45651335809,14567.0059848,,58771,05,346.2,3.88,194.2,43.52
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.65739102083,16573.8166378,,58772,05,246.0,2.74,170.7,49.34
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.62240062765,16223.6550285,,58773,05,246.0,2.74,170.7,49.34
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.59967584598,15996.2569088,,58774,05,246.0,2.74,170.7,49.34
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.314537662196,3145.24072093,,58775,05,246.0,2.74,170.7,49.34
Sin información,Valparaíso,La Ligua,Humedal no asociado a límite urbano,0.79701319595,7973.39243209,,58776,05,567.4,6.49,216.9,32.5
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.80573230918,18056.3522699,,58777,05,246.0,2.74,170.7,49.34
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.961754289325,9616.76413431,,58778,05,246.0,2.74,170.7,49.34
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.54751515465,15473.5171192,,58779,05,228.2,2.54,167.3,50.98
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.296861510111,2968.35553902,,58780,05,246.0,2.74,170.7,49.34
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.657419875988,6573.67187586,,58781,05,246.0,2.74,170.7,49.34
Sin información,Valparaíso,La Ligua,Humedal no asociado a límite urbano,1.1822081374,11826.3034547,,58782,05,567.4,6.49,216.9,32.5
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.4961789818,14960.3333609,,58783,05,228.2,2.54,167.3,50.98
Sin información,Valparaíso,Petorca,Humedal no asociado a límite urbano,0.766948297169,7670.5806756,,58784,05,346.2,3.88,194.2,43.52
Sin información,Valparaíso,La Ligua,Humedal no asociado a límite urbano,0.492255567076,4924.87358891,,58785,05,543.2,6.11,193.1,30.02
Sin información,Valparaíso,La Ligua,Humedal no asociado a límite urbano,0.851047249288,8513.69473644,,58786,05,567.4,6.49,216.9,32.5
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.663162379672,6630.88516953,,58787,05,228.2,2.54,167.3,50.98
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,1.05607957754,10559.6876857,,58788,05,379.8,4.12,227.5,47.42
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.385195585997,3851.4952295,,58789,05,379.8,4.12,227.5,47.42
Sin información,Valparaíso,Cabildo,Humedal no asociado a límite urbano,0.368335475485,3683.01279907,,58790,05,379.8,4.12,227.5,47.42
